Bar_name,Modules,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground
HOT-PRO,13,-20.54790941,-114.716143,50.09094763,4.710215594,-98.76846102,58.92129363,HOT_PRO,HOT-PRO-13,"['PIG', 'JAM', 'OLD', 'LIE', 'ALL', 'YAK']",HOT-13_PRO-13,"['HOT-PIG-13', 'HOT-JAM-13', 'HOT-OLD-13', 'HOT-LIE-13', 'PRO-YAK-13', 'ALL-PRO-10']","['HOT-PIG', 'HOT-JAM', 'HOT-OLD', 'HOT-LIE', 'ALL-PRO', 'PRO-YAK']","['PIG-13', 'JAM-13', 'OLD-13', 'LIE-13', 'YAK-13', 'ALL-10']",0
GIG-MAC,11,47.13816959,-23.18064902,49.85057663,68.15962259,-3.122933017,50.88486063,GIG_MAC,GIG-MAC-11,"['ERA', 'FIX', 'IRE', 'AIR', 'POP', 'YES']",GIG-11_MAC-11,"['FIX-GIG-11', 'ERA-GIG-14', 'GIG-IRE-14', 'AIR-MAC-11', 'FIX-MAC-11', 'FIX-MAC-7', 'MAC-POP-7', 'MAC-YES-7']","['ERA-GIG', 'FIX-GIG', 'GIG-IRE', 'AIR-MAC', 'FIX-MAC', 'MAC-POP', 'MAC-YES']","['FIX-11', 'ERA-14', 'IRE-14', 'AIR-11', 'FIX-11', 'FIX-7', 'POP-7', 'YES-7']",0
ADO-TOY,5,11.85316059,80.90008598,38.38084263,34.48611959,92.98717298,51.65415463,ADO_TOY,ADO-TOY-5,"['DUB', 'HOW', 'PLY', 'EON', 'JOB', 'WET']",ADO-5_TOY-5,"['ADO-DUB-5', 'ADO-HOW-5', 'ADO-PLY-5', 'DUB-TOY-5', 'JOB-TOY-5', 'EON-TOY-7', 'TOY-WET-7']","['ADO-DUB', 'ADO-HOW', 'ADO-PLY', 'DUB-TOY', 'EON-TOY', 'JOB-TOY', 'TOY-WET']","['DUB-5', 'HOW-5', 'PLY-5', 'DUB-5', 'JOB-5', 'EON-7', 'WET-7']",0
ICE-LAX,6,-101.6621224,-13.41357102,18.75995663,-79.20396241,2.311318983,26.66345463,ICE_LAX,ICE-LAX-6,"['BED', 'GIN', 'HAM', 'SAY', 'ART', 'COY']",ICE-6_LAX-6,"['BED-ICE-4', 'GIN-ICE-4', 'ICE-SAY-4', 'GIN-ICE-6', 'HAM-ICE-6', 'ART-LAX-12', 'COY-LAX-12', 'GIN-LAX-6', 'HAM-LAX-6']","['BED-ICE', 'GIN-ICE', 'HAM-ICE', 'ICE-SAY', 'ART-LAX', 'COY-LAX', 'GIN-LAX', 'HAM-LAX']","['BED-4', 'GIN-4', 'SAY-4', 'GIN-6', 'HAM-6', 'ART-12', 'COY-12', 'GIN-6', 'HAM-6']",0
AIM-WAX,3,-85.39764441,95.01491398,-94.98505137,-61.03240041,113.301845,-91.98091537,AIM_WAX,AIM-WAX-3,"['MOM', 'LID', 'EGO', 'MIX', 'GUT', 'HEX', 'SIP']",AIM-3_WAX-3,"['AIM-MOM-3', 'AIM-LID-3', 'AIM-EGO-3', 'AIM-MIX-3', 'GUT-WAX-3', 'HEX-WAX-3', 'LID-WAX-3', 'MIX-WAX-3', 'SIP-WAX-3']","['AIM-MOM', 'AIM-LID', 'AIM-EGO', 'AIM-MIX', 'GUT-WAX', 'HEX-WAX', 'LID-WAX', 'MIX-WAX', 'SIP-WAX']","['MOM-3', 'LID-3', 'EGO-3', 'MIX-3', 'GUT-3', 'HEX-3', 'LID-3', 'MIX-3', 'SIP-3']",1
ALL-PRO,10,-21.26114741,-138.6957,32.20581763,-20.54790941,-114.716143,50.09094763,ALL_PRO,ALL-PRO-10,"['EGG', 'SAD', 'RUG', 'PIG', 'HOT', 'YAK']",ALL-10_PRO-13,"['ALL-EGG-10', 'ALL-SAD-10', 'ALL-RUG-10', 'ALL-PIG-10', 'HOT-PRO-13', 'PRO-YAK-13']","['ALL-EGG', 'ALL-SAD', 'ALL-RUG', 'ALL-PIG', 'HOT-PRO', 'PRO-YAK']","['EGG-10', 'SAD-10', 'RUG-10', 'PIG-10', 'HOT-13', 'YAK-13']",0
AMP-SAW,8,53.95782659,-110.233246,-46.81392637,77.17590359,-85.93446502,-36.31063437,AMP_SAW,AMP-SAW-8,"['ROB', 'YAY', 'CAB', 'HAY', 'PHI', 'WHY']",AMP-8_SAW-8,"['AMP-ROB-10', 'AMP-CAB-10', 'AMP-YAY-8', 'HAY-SAW-8', 'PHI-SAW-8', 'SAW-WHY-8']","['AMP-ROB', 'AMP-YAY', 'AMP-CAB', 'HAY-SAW', 'PHI-SAW', 'SAW-WHY']","['ROB-10', 'CAB-10', 'YAY-8', 'HAY-8', 'PHI-8', 'WHY-8']",0
ACT-ASH,12,-70.85630941,-36.11951702,48.08552363,-49.11285441,-22.85043002,49.93942863,ACT_ASH,ACT-ASH-12,"['DUH', 'TAU', 'HAM', 'ART', 'LAM', 'BUG']",ACT-12_ASH-12,"['ACT-DUH-6', 'ACT-TAU-6', 'ACT-HAM-6', 'ART-ASH-12', 'ASH-LAM-12', 'ASH-BUG-12']","['ACT-DUH', 'ACT-TAU', 'ACT-HAM', 'ART-ASH', 'ASH-LAM', 'ASH-BUG']","['DUH-6', 'TAU-6', 'HAM-6', 'ART-12', 'LAM-12', 'BUG-12']",0
OAR-TAX,3,-102.5536564,74.10019898,-42.43610337,-95.65655241,87.41918798,-15.13246137,OAR_TAX,OAR-TAX-3,"['EGO', 'FLY', 'MIX', 'ZIG', 'DAY', 'MOM', 'OIL', 'WIZ']",OAR-3_TAX-3,"['EGO-OAR-3', 'FLY-OAR-3', 'MIX-OAR-3', 'OAR-ZIG-3', 'MOM-TAX-3', 'OIL-TAX-3', 'DAY-TAX-4', 'TAX-WIZ-4']","['EGO-OAR', 'FLY-OAR', 'MIX-OAR', 'OAR-ZIG', 'DAY-TAX', 'MOM-TAX', 'OIL-TAX', 'TAX-WIZ']","['EGO-3', 'FLY-3', 'MIX-3', 'ZIG-4', 'MOM-3', 'OIL-3', 'DAY-4', 'WIZ-4']",0
ASH-LAM,12,-70.85630941,-46.33818502,49.93942863,-49.51198841,-36.11951702,61.93299363,ASH_LAM,ASH-LAM-12,"['ACT', 'ART', 'BUG', 'LAB', 'TRY']",ASH-12_LAM-12,"['ACT-ASH-12', 'ART-ASH-12', 'ASH-BUG-12', 'LAB-LAM-12', 'LAM-TRY-12']","['ACT-ASH', 'ART-ASH', 'ASH-BUG', 'LAB-LAM', 'LAM-TRY']","['ACT-12', 'ART-12', 'BUG-12', 'LAB-12', 'TRY-6']",0
USE-WIG,9,-83.42824041,-103.036941,-51.81747737,-66.40635841,-98.69556402,-20.98122137,USE_WIG,USE-WIG-9,"['COP', 'ELK', 'NEW', 'ONO', 'KEY', 'KIT', 'WOW']",USE-9_WIG-9,"['COP-USE-9', 'ELK-USE-9', 'ONO-USE-9', 'NEW-USE-10', 'ELK-WIG-9', 'KEY-WIG-9', 'KIT-WIG-9', 'WIG-WOW-9']","['COP-USE', 'ELK-USE', 'NEW-USE', 'ONO-USE', 'ELK-WIG', 'KEY-WIG', 'KIT-WIG', 'WIG-WOW']","['COP-9', 'ELK-9', 'ONO-9', 'NEW-10', 'ELK-9', 'KEY-9', 'KIT-9', 'WOW-9']",0
GIG-IRE,14,36.45626059,-21.83033602,51.21567163,41.95506859,-3.166204017,68.58317463,GIG_IRE,GIG-IRE-14,"['ERA', 'FIX', 'MAC', 'AHI', 'EVE', 'YES', 'RIB']",GIG-14_IRE-14,"['FIX-GIG-11', 'GIG-MAC-11', 'ERA-GIG-14', 'EVE-IRE-14', 'IRE-RIB-14', 'AHI-IRE-7', 'IRE-YES-7']","['ERA-GIG', 'FIX-GIG', 'GIG-MAC', 'AHI-IRE', 'EVE-IRE', 'IRE-YES', 'IRE-RIB']","['FIX-11', 'MAC-11', 'ERA-14', 'EVE-14', 'RIB-14', 'AHI-7', 'YES-7']",0
BAR-CUP,4,-107.2781254,-27.39621002,-61.13785137,-102.1497724,1.689936983,-56.48926237,BAR_CUP,BAR-CUP-4,"['FLU', 'DOG', 'ONO', 'DAY', 'GYM', 'PAW']",BAR-4_CUP-4,"['BAR-FLU-4', 'BAR-DOG-4', 'BAR-DOG-9', 'BAR-ONO-9', 'CUP-DOG-4', 'CUP-DAY-4', 'CUP-GYM-4', 'CUP-PAW-4']","['BAR-FLU', 'BAR-DOG', 'BAR-ONO', 'CUP-DOG', 'CUP-DAY', 'CUP-GYM', 'CUP-PAW']","['FLU-4', 'DOG-4', 'DOG-9', 'ONO-9', 'DOG-4', 'DAY-4', 'GYM-4', 'PAW-4']",0
SKY-TAG,2,101.8871626,35.23947098,-54.28216537,112.3883416,36.89463698,-28.36083737,SKY_TAG,SKY-TAG-2,"['DUI', 'FOX', 'SUN', 'TUB', 'IVY', 'OFF', 'ORC']",SKY-2_TAG-2,"['DUI-SKY-2', 'FOX-SKY-2', 'SKY-SUN-2', 'SKY-TUB-2', 'IVY-TAG-2', 'OFF-TAG-2', 'ORC-TAG-2']","['DUI-SKY', 'FOX-SKY', 'SKY-SUN', 'SKY-TUB', 'IVY-TAG', 'OFF-TAG', 'ORC-TAG']","['DUI-2', 'FOX-2', 'SUN-2', 'TUB-2', 'IVY-2', 'OFF-2', 'ORC-2']",0
DAD-ROB,10,25.22672259,-147.27426,-24.93582837,41.82992959,-142.516761,0.517395628,DAD_ROB,DAD-ROB-10,"['RUG', 'SEX', 'OAK', 'MOO', 'AMP', 'CAB', 'GEL']",DAD-10_ROB-10,"['DAD-RUG-10', 'DAD-SEX-10', 'DAD-OAK-10', 'DAD-MOO-10', 'AMP-ROB-10', 'CAB-ROB-10', 'GEL-ROB-10', 'OAK-ROB-10']","['DAD-RUG', 'DAD-SEX', 'DAD-OAK', 'DAD-MOO', 'AMP-ROB', 'CAB-ROB', 'GEL-ROB', 'OAK-ROB']","['RUG-10', 'SEX-10', 'OAK-10', 'MOO-10', 'AMP-10', 'CAB-10', 'GEL-10', 'OAK-10']",0
CAB-GET,10,-11.22186041,-141.007733,-37.65312837,25.94835359,-122.829441,-35.38363137,CAB_GET,CAB-GET-10,"['AMP', 'ROB', 'YAY', 'OAK', 'SEX', 'COP', 'HIP', 'NEW']",CAB-10_GET-10,"['AMP-CAB-10', 'CAB-ROB-10', 'CAB-OAK-10', 'CAB-SEX-10', 'CAB-YAY-10', 'COP-GET-10', 'GET-OAK-10', 'GET-HIP-10', 'GET-NEW-10']","['AMP-CAB', 'CAB-ROB', 'CAB-YAY', 'CAB-OAK', 'CAB-SEX', 'COP-GET', 'GET-OAK', 'GET-HIP', 'GET-NEW']","['AMP-10', 'ROB-10', 'OAK-10', 'SEX-10', 'YAY-8', 'COP-10', 'OAK-10', 'HIP-10', 'NEW-10']",1
BRO-WET,7,55.73786259,71.53245898,23.31367063,82.03459059,72.08309498,30.98683663,BRO_WET,BRO-WET-7,"['ACE', 'ARM', 'HIT', 'NOM', 'DUB', 'TOY']",BRO-7_WET-7,"['ACE-BRO-7', 'BRO-HIT-7', 'BRO-NOM-7', 'ARM-BRO-1', 'ARM-WET-1', 'DUB-WET-1', 'TOY-WET-7']","['ACE-BRO', 'ARM-BRO', 'BRO-HIT', 'BRO-NOM', 'ARM-WET', 'DUB-WET', 'TOY-WET']","['ACE-7', 'HIT-7', 'NOM-7', 'ARM-1', 'ARM-1', 'DUB-1', 'TOY-7']",0
BUG-FIG,12,-68.95094441,-94.26845802,33.62420063,-59.09933341,-64.50047202,38.98281863,BUG_FIG,BUG-FIG-12,"['ASH', 'COY', 'GOO', 'ART', 'KEY', 'YAK']",BUG-12_FIG-12,"['ASH-BUG-12', 'BUG-COY-12', 'BUG-GOO-12', 'ART-FIG-12', 'FIG-KEY-12', 'FIG-GOO-12', 'FIG-YAK-12']","['ASH-BUG', 'BUG-COY', 'BUG-GOO', 'ART-FIG', 'FIG-KEY', 'FIG-GOO', 'FIG-YAK']","['ASH-12', 'COY-12', 'GOO-12', 'ART-12', 'KEY-12', 'GOO-12', 'YAK-12']",0
KEY-NOR,12_9,-76.30655541,-117.391416,2.006007628,-69.18783341,-91.25010502,11.78622063,KEY_NOR,KEY-NOR-12_KEY-NOR-9,"['FIG', 'SAD', 'WIG', 'COY', 'ELK']",KEY-12_NOR-12_KEY-9_NOR-9,"['FIG-KEY-12', 'KEY-WIG-9', 'KEY-SAD-9', 'COY-NOR-12', 'COY-NOR-9', 'ELK-NOR-9']","['FIG-KEY', 'KEY-SAD', 'KEY-WIG', 'COY-NOR', 'ELK-NOR']","['FIG-12', 'WIG-9', 'SAD-10', 'COY-12', 'COY-9', 'ELK-9']",0
ART-ASH,12,-85.24824141,-58.83866602,26.52474063,-70.85630941,-36.11951702,49.93942863,ART_ASH,ART-ASH-12,"['FIG', 'KIT', 'MAD', 'LAX', 'ACT', 'LAM', 'BUG']",ART-12_ASH-12,"['ART-FIG-12', 'ART-MAD-12', 'ART-LAX-12', 'ART-KIT-12', 'ACT-ASH-12', 'ASH-LAM-12', 'ASH-BUG-12']","['ART-FIG', 'ART-KIT', 'ART-MAD', 'ART-LAX', 'ACT-ASH', 'ASH-LAM', 'ASH-BUG']","['FIG-12', 'MAD-12', 'LAX-12', 'KIT-9', 'ACT-12', 'LAM-12', 'BUG-12']",0
FIX-IVY,7,75.03074659,-4.811578017,-12.75042237,93.61091659,11.58407098,22.42784863,FIX_IVY,FIX-IVY-7,"['ACE', 'MAC', 'POP', 'GIG', 'EYE', 'GAS', 'SUN', 'TAG']",FIX-7_IVY-7,"['FIX-MAC-11', 'FIX-GIG-11', 'ACE-FIX-7', 'FIX-MAC-7', 'FIX-POP-7', 'IVY-SUN-2', 'IVY-TAG-2', 'EYE-IVY-7', 'IVY-SUN-7', 'GAS-IVY-11']","['ACE-FIX', 'FIX-MAC', 'FIX-POP', 'FIX-GIG', 'EYE-IVY', 'GAS-IVY', 'IVY-SUN', 'IVY-TAG']","['MAC-11', 'GIG-11', 'ACE-7', 'MAC-7', 'POP-7', 'SUN-2', 'TAG-2', 'EYE-7', 'SUN-7', 'GAS-11']",0
OFF-TAG,2,79.07137459,36.89463698,-81.79092937,101.8871626,60.63561298,-54.28216537,OFF_TAG,OFF-TAG-2,"['ASK', 'CIS', 'GUN', 'WHO', 'IVY', 'ORC', 'SKY']",OFF-2_TAG-2,"['ASK-OFF-2', 'CIS-OFF-2', 'GUN-OFF-2', 'OFF-WHO-2', 'IVY-TAG-2', 'ORC-TAG-2', 'SKY-TAG-2']","['ASK-OFF', 'CIS-OFF', 'GUN-OFF', 'OFF-WHO', 'IVY-TAG', 'ORC-TAG', 'SKY-TAG']","['ASK-2', 'CIS-2', 'GUN-2', 'WHO-1', 'IVY-2', 'ORC-2', 'SKY-2']",0
FOG-LAW,14,-11.92286041,-26.85873602,65.73183363,10.22523459,-24.93838202,78.58385063,FOG_LAW,FOG-LAW-14,"['TAU', 'RIB', 'ERA', 'LIE']",FOG-14_LAW-14,"['FOG-TAU-14', 'FOG-RIB-14', 'FOG-TAU-6', 'FOG-RIB-6', 'ERA-LAW-14', 'LAW-RIB-14', 'LAW-LIE-14', 'LAW-TAU-14']","['FOG-TAU', 'FOG-RIB', 'ERA-LAW', 'LAW-RIB', 'LAW-LIE', 'LAW-TAU']","['TAU-14', 'RIB-14', 'TAU-6', 'RIB-6', 'ERA-14', 'RIB-14', 'LIE-14', 'TAU-14']",0
GYM-MOM,3,-101.3163384,52.41292698,-64.08417237,-84.88109141,89.53200898,-61.52199537,GYM_MOM,GYM-MOM-3,"['BOX', 'CUP', 'EGO', 'LID', 'AGO', 'AIM', 'TAX']",GYM-3_MOM-3,"['EGO-GYM-3', 'GYM-LID-3', 'BOX-GYM-4', 'CUP-GYM-4', 'AGO-MOM-3', 'AIM-MOM-3', 'MOM-TAX-3']","['BOX-GYM', 'CUP-GYM', 'EGO-GYM', 'GYM-LID', 'AGO-MOM', 'AIM-MOM', 'MOM-TAX']","['EGO-3', 'LID-3', 'BOX-4', 'CUP-4', 'AGO-3', 'AIM-3', 'TAX-3']",0
ALL-PIG,10,-21.26114741,-138.6957,32.20581763,6.241364594,-121.224164,32.61002663,ALL_PIG,ALL-PIG-10,"['PRO', 'EGG', 'SAD', 'RUG', 'HOT', 'JAM', 'ZAP']",ALL-10_PIG-10,"['ALL-EGG-10', 'ALL-SAD-10', 'ALL-RUG-10', 'ALL-PRO-10', 'EGG-PIG-10', 'HOT-PIG-13', 'JAM-PIG-13', 'PIG-ZAP-13']","['ALL-PRO', 'ALL-EGG', 'ALL-SAD', 'ALL-RUG', 'EGG-PIG', 'HOT-PIG', 'JAM-PIG', 'PIG-ZAP']","['EGG-10', 'SAD-10', 'RUG-10', 'PRO-13', 'EGG-10', 'HOT-13', 'JAM-13', 'ZAP-13']",0
ART-LAX,12,-85.24824141,-58.83866602,26.33721463,-77.21039241,-16.97610502,26.52474063,ART_LAX,ART-LAX-12,"['FIG', 'KIT', 'ASH', 'MAD', 'COY', 'GIN', 'HAM', 'ICE']",ART-12_LAX-12,"['ART-FIG-12', 'ART-ASH-12', 'ART-MAD-12', 'ART-KIT-12', 'COY-LAX-12', 'GIN-LAX-6', 'HAM-LAX-6', 'ICE-LAX-6']","['ART-FIG', 'ART-KIT', 'ART-ASH', 'ART-MAD', 'COY-LAX', 'GIN-LAX', 'HAM-LAX', 'ICE-LAX']","['FIG-12', 'ASH-12', 'MAD-12', 'KIT-9', 'COY-12', 'GIN-6', 'HAM-6', 'ICE-6']",0
WIZ-ZZZ,4,-94.22729741,42.81055598,16.15277063,-79.23398341,61.19367898,41.84575163,WIZ_ZZZ,WIZ-ZZZ-4,"['FLY', 'GIN', 'SAY', 'TAX', 'FAN', 'NAN', 'VOW']",WIZ-4_ZZZ-6,"['GIN-WIZ-4', 'SAY-WIZ-4', 'TAX-WIZ-4', 'FLY-WIZ-5', 'FAN-ZZZ-6', 'NAN-ZZZ-6', 'VOW-ZZZ-6']","['FLY-WIZ', 'GIN-WIZ', 'SAY-WIZ', 'TAX-WIZ', 'FAN-ZZZ', 'NAN-ZZZ', 'VOW-ZZZ']","['GIN-4', 'SAY-4', 'TAX-4', 'FLY-5', 'FAN-6', 'NAN-6', 'VOW-6']",0
PAW-VAN,4,-113.3547044,18.42387798,-72.36783537,-112.5420554,21.71477298,-36.97350437,PAW_VAN,PAW-VAN-4,"['CUP', 'DAY', 'SAY', 'ZIG', 'BOX', 'FLU', 'HUG']",PAW-4_VAN-4,"['CUP-PAW-4', 'DAY-PAW-4', 'PAW-SAY-4', 'PAW-ZIG-4', 'BOX-VAN-4', 'FLU-VAN-4', 'HUG-VAN-4']","['CUP-PAW', 'DAY-PAW', 'PAW-SAY', 'PAW-ZIG', 'BOX-VAN', 'FLU-VAN', 'HUG-VAN']","['CUP-4', 'DAY-4', 'SAY-4', 'ZIG-4', 'BOX-4', 'FLU-4', 'HUG-4']",0
IVY-TAG,2,94.59196259,13.11335398,-54.28216537,101.8871626,36.89463698,-16.07717937,IVY_TAG,IVY-TAG-2,"['EYE', 'FIX', 'GAS', 'SUN', 'OFF', 'ORC', 'SKY']",IVY-2_TAG-2,"['IVY-SUN-2', 'EYE-IVY-7', 'FIX-IVY-7', 'IVY-SUN-7', 'GAS-IVY-11', 'OFF-TAG-2', 'ORC-TAG-2', 'SKY-TAG-2']","['EYE-IVY', 'FIX-IVY', 'GAS-IVY', 'IVY-SUN', 'OFF-TAG', 'ORC-TAG', 'SKY-TAG']","['SUN-2', 'EYE-7', 'FIX-7', 'SUN-7', 'GAS-11', 'OFF-2', 'ORC-2', 'SKY-2']",0
EAR-ZOO,11,47.71669559,-101.306211,24.42671963,53.59552959,-79.92789602,45.84201263,EAR_ZOO,EAR-ZOO-11,"['GEL', 'WAS', 'PHI', 'FAX', 'JAM', 'LIE']",EAR-11_ZOO-11,"['EAR-WAS-11', 'EAR-PHI-11', 'EAR-GEL-10', 'FAX-ZOO-11', 'JAM-ZOO-11', 'LIE-ZOO-11', 'WAS-ZOO-11']","['EAR-GEL', 'EAR-WAS', 'EAR-PHI', 'FAX-ZOO', 'JAM-ZOO', 'LIE-ZOO', 'WAS-ZOO']","['WAS-11', 'PHI-11', 'GEL-10', 'FAX-11', 'JAM-11', 'LIE-11', 'WAS-11']",0
CIS-OFF,2,79.07137459,11.66894898,-82.83059537,85.32510359,60.63561298,-81.79092937,CIS_OFF,CIS-OFF-2,"['BAH', 'BAM', 'BOY', 'ORC', 'ETA', 'ASK', 'GUN', 'WHO', 'TAG']",CIS-2_OFF-2,"['BAH-CIS-2', 'BOY-CIS-2', 'CIS-ORC-2', 'CIS-ETA-2', 'BAM-CIS-8', 'ASK-OFF-2', 'GUN-OFF-2', 'OFF-TAG-2', 'OFF-WHO-2']","['BAH-CIS', 'BAM-CIS', 'BOY-CIS', 'CIS-ORC', 'CIS-ETA', 'ASK-OFF', 'GUN-OFF', 'OFF-WHO', 'OFF-TAG']","['BAH-2', 'BOY-2', 'ORC-2', 'ETA-2', 'BAM-8', 'ASK-2', 'GUN-2', 'TAG-2', 'WHO-1']",1
LAB-OLD,13,-37.12603241,-72.32935502,62.35637563,1.174937594,-65.18592102,70.88896363,LAB_OLD,LAB-OLD-13,"['LAM', 'YAK', 'ZAP', 'EVE', 'HOT']",LAB-13_OLD-13,"['LAB-YAK-13', 'LAB-ZAP-13', 'LAB-LAM-12', 'LAB-YAK-12', 'HOT-OLD-13', 'EVE-OLD-14']","['LAB-LAM', 'LAB-YAK', 'LAB-ZAP', 'EVE-OLD', 'HOT-OLD']","['YAK-13', 'ZAP-13', 'LAM-12', 'YAK-12', 'HOT-13', 'EVE-14']",0
SIR-TAT,9,-85.17058541,-66.76327302,-81.99597937,-57.91414741,-36.93601502,-74.08673237,SIR_TAT,SIR-TAT-9,"['AGE', 'FLU', 'HUG', 'ONO', 'COP', 'ELK']",SIR-9_TAT-9,"['AGE-SIR-9', 'ONO-SIR-9', 'FLU-SIR-4', 'HUG-SIR-4', 'COP-TAT-9', 'ELK-TAT-9', 'ONO-TAT-9']","['AGE-SIR', 'FLU-SIR', 'HUG-SIR', 'ONO-SIR', 'COP-TAT', 'ELK-TAT', 'ONO-TAT']","['AGE-9', 'ONO-9', 'FLU-4', 'HUG-4', 'COP-9', 'ELK-9', 'ONO-9']",1
PHI-WAS,11,71.74941359,-102.675703,5.518761628,72.03006459,-81.86690602,19.97496263,PHI_WAS,PHI-WAS-11,"['EAR', 'GEL', 'SEX', 'SAW', 'KEG', 'TAR', 'ZOO']",PHI-11_WAS-11,"['EAR-PHI-11', 'PHI-SEX-8', 'PHI-SAW-8', 'GEL-PHI-10', 'EAR-WAS-11', 'KEG-WAS-11', 'TAR-WAS-11', 'WAS-ZOO-11']","['EAR-PHI', 'GEL-PHI', 'PHI-SEX', 'PHI-SAW', 'EAR-WAS', 'KEG-WAS', 'TAR-WAS', 'WAS-ZOO']","['EAR-11', 'SEX-8', 'SAW-8', 'GEL-10', 'EAR-11', 'KEG-11', 'TAR-11', 'ZOO-11']",0
ELK-TAT,9,-74.04124941,-76.36781602,-74.08673237,-57.91414741,-66.76327302,-38.83893637,ELK_TAT,ELK-TAT-9,"['WIG', 'NOR', 'USE', 'WOW', 'COP', 'ONO', 'SIR']",ELK-9_TAT-9,"['ELK-WIG-9', 'ELK-NOR-9', 'ELK-USE-9', 'ELK-WOW-9', 'COP-TAT-9', 'ONO-TAT-9', 'SIR-TAT-9']","['ELK-WIG', 'ELK-NOR', 'ELK-USE', 'ELK-WOW', 'COP-TAT', 'ONO-TAT', 'SIR-TAT']","['WIG-9', 'NOR-9', 'USE-9', 'WOW-9', 'COP-9', 'ONO-9', 'SIR-9']",0
DUI-TUB,2,97.20427659,55.49964198,-42.85213937,107.6198766,63.81006798,-20.27930937,DUI_TUB,DUI-TUB-2,"['DIG', 'HIT', 'SKY', 'NOM', 'ASK', 'GUN']",DUI-2_TUB-2,"['DIG-DUI-2', 'DUI-HIT-2', 'DUI-SKY-2', 'DUI-NOM-2', 'ASK-TUB-2', 'DIG-TUB-2', 'GUN-TUB-2', 'SKY-TUB-2']","['DIG-DUI', 'DUI-HIT', 'DUI-SKY', 'DUI-NOM', 'ASK-TUB', 'DIG-TUB', 'GUN-TUB', 'SKY-TUB']","['DIG-2', 'HIT-2', 'SKY-2', 'NOM-2', 'ASK-2', 'DIG-2', 'GUN-2', 'SKY-2']",0
CAB-ROB,10,25.94835359,-142.516761,-37.65312837,41.82992959,-122.829441,-24.93582837,CAB_ROB,CAB-ROB-10,"['AMP', 'YAY', 'OAK', 'GET', 'SEX', 'DAD', 'GEL']",CAB-10_ROB-10,"['AMP-CAB-10', 'CAB-OAK-10', 'CAB-GET-10', 'CAB-SEX-10', 'CAB-YAY-10', 'AMP-ROB-10', 'DAD-ROB-10', 'GEL-ROB-10', 'OAK-ROB-10']","['AMP-CAB', 'CAB-YAY', 'CAB-OAK', 'CAB-GET', 'CAB-SEX', 'AMP-ROB', 'DAD-ROB', 'GEL-ROB', 'OAK-ROB']","['AMP-10', 'OAK-10', 'GET-10', 'SEX-10', 'YAY-8', 'AMP-10', 'DAD-10', 'GEL-10', 'OAK-10']",0
BOX-VAN,4,-112.5420554,21.71477298,-89.24967437,-102.3783024,45.64410998,-72.36783537,BOX_VAN,BOX-VAN-4,"['HUG', 'GYM', 'LID', 'EGO', 'FLU', 'PAW']",BOX-4_VAN-4,"['BOX-HUG-4', 'BOX-GYM-4', 'BOX-LID-4', 'BOX-EGO-4', 'FLU-VAN-4', 'HUG-VAN-4', 'PAW-VAN-4']","['BOX-HUG', 'BOX-GYM', 'BOX-LID', 'BOX-EGO', 'FLU-VAN', 'HUG-VAN', 'PAW-VAN']","['HUG-4', 'GYM-4', 'LID-3', 'EGO-3', 'FLU-4', 'HUG-4', 'PAW-4']",0
BAH-BAM,8,73.08419059,-39.61716802,-83.34339637,97.43435759,-18.79178502,-79.21080637,BAH_BAM,BAH-BAM-8,"['CIS', 'BOY', 'WIN', 'YAY', 'HAY']",BAH-8_BAM-8,"['BAH-CIS-2', 'BAH-BOY-2', 'BAH-WIN-8', 'BAM-YAY-8', 'BAM-HAY-8', 'BAM-CIS-8']","['BAH-CIS', 'BAH-BOY', 'BAH-WIN', 'BAM-YAY', 'BAM-HAY', 'BAM-CIS']","['CIS-2', 'BOY-2', 'WIN-8', 'YAY-8', 'HAY-8', 'CIS-2']",0
COY-NOR,12_9,-80.74662941,-91.51014402,-1.981156372,-75.85383241,-50.00527902,5.971789628,COY_NOR,COY-NOR-12_COY-NOR-9,"['BUG', 'CHI', 'LAX', 'KIT', 'ELK', 'KEY']",COY-12_NOR-12_COY-9_NOR-9,"['BUG-COY-12', 'COY-LAX-12', 'CHI-COY-9', 'COY-KIT-9', 'KEY-NOR-12', 'ELK-NOR-9', 'KEY-NOR-9']","['BUG-COY', 'CHI-COY', 'COY-LAX', 'COY-KIT', 'ELK-NOR', 'KEY-NOR']","['BUG-12', 'LAX-12', 'CHI-9', 'KIT-9', 'KEY-12', 'ELK-9', 'KEY-9']",0
FOX-SKY,2,112.3883416,14.11545098,-39.83334437,113.4612856,35.23947098,-28.36083737,FOX_SKY,FOX-SKY-2,"['BOY', 'TUX', 'DUI', 'SUN', 'TUB', 'TAG']",FOX-2_SKY-2,"['BOY-FOX-2', 'FOX-TUX-2', 'DUI-SKY-2', 'SKY-SUN-2', 'SKY-TUB-2', 'SKY-TAG-2']","['BOY-FOX', 'FOX-TUX', 'DUI-SKY', 'SKY-SUN', 'SKY-TUB', 'SKY-TAG']","['BOY-2', 'TUX-2', 'DUI-2', 'SUN-2', 'TUB-2', 'TAG-2']",0
