Bar_name,Modules,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground,Inner_Outer
EON-NIL,7,25.22632359,51.31187898,48.11208163,62.85992059,54.72796798,52.16379663,EON_NIL,EON-NIL-7,"['BRO', 'WET', 'POP', 'TOY', 'ERA', 'YES']",EON-7_NIL-7,"['BRO-EON-7', 'EON-WET-7', 'EON-POP-7', 'NIL-TOY-5', 'NIL-TOY-7', 'ERA-NIL-7', 'NIL-YES-7']","['BRO-EON', 'EON-WET', 'EON-POP', 'NIL-TOY', 'ERA-NIL', 'NIL-YES']","['BRO-7', 'WET-7', 'POP-7', 'TOY-5', 'TOY-7', 'ERA-7', 'YES-7']",0,in_to_out
DRY-OIL,5,-56.95802341,99.52146798,-2.314150372,-55.28968041,101.814954,25.78648963,DRY_OIL,DRY-OIL-5,"['VOW', 'SHY', 'FLY', 'INK']",DRY-5_OIL-5,"['DRY-VOW-5', 'DRY-SHY-5', 'DRY-FLY-5', 'INK-OIL-3', 'OIL-SHY-5']","['DRY-VOW', 'DRY-SHY', 'DRY-FLY', 'INK-OIL', 'OIL-SHY']","['VOW-5', 'SHY-5', 'FLY-5', 'INK-3', 'SHY-5']",0,in_to_out
EVE-LIE,14,21.34120359,-68.56024402,52.33663563,30.91119559,-41.28148002,69.58921863,EVE_LIE,EVE-LIE-14,"['LAW', 'OLD', 'IRE', 'COW']",EVE-14_LIE-14,"['EVE-LAW-14', 'EVE-OLD-14', 'EVE-IRE-14', 'COW-LIE-11', 'LIE-OLD-13', 'LIE-OLD-14', 'LAW-LIE-14']","['EVE-LAW', 'EVE-OLD', 'EVE-IRE', 'COW-LIE', 'LIE-OLD', 'LAW-LIE']","['LAW-14', 'OLD-14', 'IRE-14', 'COW-11', 'OLD-13', 'OLD-14', 'LAW-14']",0,in_to_out
NOR-WIG,9,-83.42824041,-103.036941,-20.98122137,-76.30655541,-91.51014402,2.006007628,NOR_WIG,NOR-WIG-9,"['KEY', 'WOW', 'ART']",NOR-9_WIG-9,"['KEY-NOR-12', 'ART-NOR-12', 'KEY-NOR-9', 'NOR-WOW-9', 'KEY-WIG-9']","['KEY-NOR', 'NOR-WOW', 'ART-NOR', 'KEY-WIG']","['KEY-12', 'ART-12', 'KEY-9', 'WOW-9', 'KEY-9']",0,in_to_out
ARM-DUB,1,43.10971859,101.295225,14.24669263,65.19910059,102.496384,29.54441263,ARM_DUB,ARM-DUB-1,"['BIO', 'BRO', 'WAR', 'ELF', 'TOY']",ARM-1_DUB-1,"['ARM-BIO-1', 'ARM-BRO-1', 'DUB-WAR-1', 'DUB-ELF-1', 'DUB-WAR-5', 'DUB-TOY-5']","['ARM-BIO', 'ARM-BRO', 'DUB-WAR', 'DUB-ELF', 'DUB-TOY']","['BIO-1', 'BRO-7', 'WAR-1', 'ELF-1', 'WAR-5', 'TOY-5']",0,outer
AIM-LID,3,-85.39764441,66.12933398,-99.65481637,-75.29686741,95.01491398,-91.98091537,AIM_LID,AIM-LID-3,"['EGO', 'WAX', 'BOX', 'HUG']",AIM-3_LID-3,"['AIM-EGO-3', 'AIM-WAX-3', 'EGO-LID-3', 'LID-WAX-3', 'BOX-LID-4', 'HUG-LID-4']","['AIM-EGO', 'AIM-WAX', 'EGO-LID', 'LID-WAX', 'BOX-LID', 'HUG-LID']","['EGO-3', 'WAX-3', 'EGO-3', 'WAX-3', 'BOX-4', 'HUG-4']",1,in_to_out
GIN-HAM,6,-90.01991741,6.428795983,17.70368663,-78.12024741,31.45906698,43.02018763,GIN_HAM,GIN-HAM-6,"['WIZ', 'SAY', 'TAX', 'NAN', 'LAX', 'ZZZ']",GIN-6_HAM-6,"['GIN-WIZ-4', 'GIN-SAY-4', 'GIN-TAX-4', 'HAM-NAN-6', 'HAM-LAX-6', 'HAM-ZZZ-6']","['GIN-WIZ', 'GIN-SAY', 'GIN-TAX', 'HAM-NAN', 'HAM-LAX', 'HAM-ZZZ']","['WIZ-4', 'SAY-4', 'TAX-4', 'NAN-6', 'LAX-6', 'ZZZ-6']",0,in_to_out
TAT-USE,9,-66.40635841,-98.69556402,-74.08673237,-57.91414741,-66.76327302,-51.81747737,TAT_USE,TAT-USE-9,"['COP', 'ONO', 'SIR', 'WOW', 'NEW']",TAT-9_USE-9,"['COP-TAT-9', 'ONO-TAT-9', 'SIR-TAT-9', 'COP-USE-9', 'USE-WOW-9', 'NEW-USE-10']","['COP-TAT', 'ONO-TAT', 'SIR-TAT', 'COP-USE', 'USE-WOW', 'NEW-USE']","['COP-9', 'ONO-9', 'SIR-9', 'COP-9', 'WOW-9', 'NEW-10']",0,in_to_out
FOG-RIB,14_6,-14.02564141,-24.93838202,77.66722063,0.777001594,0.831416983,78.78930963,FOG_RIB,FOG-RIB-14_FOG-RIB-6,"['TAU', 'IRE', 'LAW']",FOG-14_RIB-14_FOG-6_RIB-6,"['FOG-TAU-14', 'FOG-TAU-6', 'IRE-RIB-14', 'LAW-RIB-14']","['FOG-TAU', 'IRE-RIB', 'LAW-RIB']","['TAU-14', 'TAU-6', 'IRE-14', 'LAW-14']",0,outer
ASK-ORC,2,100.5588706,38.13227498,-80.54947137,101.1758146,65.11660398,-67.54861437,ASK_ORC,ASK-ORC-2,"['TUB', 'TAG', 'FRO', 'BOY', 'CIS', 'OFF']",ASK-2_ORC-2,"['ASK-TUB-2', 'ASK-TAG-2', 'ASK-FRO-2', 'BOY-ORC-2', 'CIS-ORC-2', 'OFF-ORC-2']","['ASK-TUB', 'ASK-TAG', 'ASK-FRO', 'BOY-ORC', 'CIS-ORC', 'OFF-ORC']","['TUB-2', 'TAG-2', 'FRO-1', 'BOY-2', 'CIS-2', 'OFF-2']",0,outer
EVE-LAW,14,10.22523459,-41.28148002,65.73183363,30.91119559,-26.85873602,69.58921863,EVE_LAW,EVE-LAW-14,"['OLD', 'IRE', 'LIE', 'RIB']",EVE-14_LAW-14,"['EVE-OLD-14', 'EVE-IRE-14', 'EVE-LIE-14', 'LAW-RIB-14', 'LAW-LIE-14']","['EVE-OLD', 'EVE-IRE', 'EVE-LIE', 'LAW-RIB', 'LAW-LIE']","['OLD-14', 'IRE-14', 'LIE-14', 'RIB-14', 'LIE-14']",0,in_to_out
AGO-OAR,3,-102.5536564,87.41918798,-42.43610337,-77.59085641,99.85877998,-32.02837637,AGO_OAR,AGO-OAR-3,"['ALA', 'FLY', 'EGO', 'TAX', 'ZIG']",AGO-3_OAR-3,"['AGO-ALA-3', 'AGO-FLY-3', 'EGO-OAR-3', 'OAR-TAX-3', 'OAR-ZIG-3']","['AGO-ALA', 'AGO-FLY', 'EGO-OAR', 'OAR-TAX', 'OAR-ZIG']","['ALA-3', 'FLY-3', 'EGO-3', 'TAX-3', 'ZIG-4']",0,in_to_out
EAR-ZOO,11,47.71669559,-101.306211,24.42671963,53.59552959,-79.92789602,45.84201263,EAR_ZOO,EAR-ZOO-11,"['GEL', 'JAM', 'PHI', 'FAX', 'WAS']",EAR-11_ZOO-11,"['EAR-JAM-11', 'EAR-PHI-11', 'EAR-GEL-10', 'FAX-ZOO-11', 'JAM-ZOO-11', 'WAS-ZOO-11']","['EAR-GEL', 'EAR-JAM', 'EAR-PHI', 'FAX-ZOO', 'JAM-ZOO', 'WAS-ZOO']","['JAM-11', 'PHI-11', 'GEL-10', 'FAX-11', 'JAM-11', 'WAS-11']",0,in_to_out
FOR-OAK,10,-1.859306406,-159.398511,-31.06690737,18.45301759,-148.691116,-11.69254437,FOR_OAK,FOR-OAK-10,"['EGG', 'RUG', 'HIP', 'CAB', 'GET', 'ROB']",FOR-10_OAK-10,"['EGG-FOR-10', 'FOR-RUG-10', 'FOR-HIP-10', 'CAB-OAK-10', 'GET-OAK-10', 'OAK-ROB-10']","['EGG-FOR', 'FOR-RUG', 'FOR-HIP', 'CAB-OAK', 'GET-OAK', 'OAK-ROB']","['EGG-10', 'RUG-10', 'HIP-10', 'CAB-10', 'GET-10', 'ROB-10']",0,outer
CUP-GYM,4,-102.1497724,1.689936983,-60.70668137,-102.0108504,48.01721398,-56.48926237,CUP_GYM,CUP-GYM-4,"['AGE', 'SIR', 'VAN', 'PAW']",CUP-4_GYM-4,"['AGE-CUP-9', 'CUP-SIR-4', 'GYM-VAN-4', 'GYM-PAW-4']","['AGE-CUP', 'CUP-SIR', 'GYM-VAN', 'GYM-PAW']","['AGE-9', 'SIR-9', 'VAN-4', 'PAW-4']",0,inner
HOT-JAM,13,4.710215594,-105.085851,49.11054163,30.08529959,-98.76846102,58.92129363,HOT_JAM,HOT-JAM-13,"['PRO', 'OLD', 'EAR', 'ZOO', 'MOO']",HOT-13_JAM-13,"['HOT-PRO-13', 'HOT-OLD-13', 'EAR-JAM-11', 'JAM-ZOO-11', 'JAM-MOO-13']","['HOT-PRO', 'HOT-OLD', 'EAR-JAM', 'JAM-ZOO', 'JAM-MOO']","['PRO-13', 'OLD-13', 'EAR-11', 'ZOO-11', 'MOO-10']",0,outer
DUB-TOY,5,34.48611959,80.90008598,31.93446463,40.70018759,99.97916498,51.65415463,DUB_TOY,DUB-TOY-5,"['ARM', 'WAR', 'ELF', 'NIL']",DUB-5_TOY-5,"['ARM-DUB-1', 'DUB-WAR-1', 'DUB-ELF-1', 'DUB-WAR-5', 'NIL-TOY-5', 'NIL-TOY-7']","['ARM-DUB', 'DUB-WAR', 'DUB-ELF', 'NIL-TOY']","['ARM-1', 'WAR-1', 'ELF-1', 'WAR-5', 'NIL-5', 'NIL-7']",0,outer
HUG-LID,4,-93.46122141,17.77017398,-99.65481637,-75.29686741,66.12933398,-89.94626137,HUG_LID,HUG-LID-4,"['BOX', 'FLU', 'VAN', 'SIR', 'AIM', 'EGO', 'WAX']",HUG-4_LID-3,"['BOX-HUG-4', 'FLU-HUG-4', 'HUG-VAN-4', 'HUG-SIR-4', 'AIM-LID-3', 'EGO-LID-3', 'LID-WAX-3', 'BOX-LID-4']","['BOX-HUG', 'FLU-HUG', 'HUG-VAN', 'HUG-SIR', 'AIM-LID', 'EGO-LID', 'LID-WAX', 'BOX-LID']","['BOX-4', 'FLU-4', 'VAN-4', 'SIR-9', 'AIM-3', 'EGO-3', 'WAX-3', 'BOX-4']",1,inner
ARM-BIO,1,65.19910059,101.295225,-9.524659372,66.46786359,118.555503,14.24669263,ARM_BIO,ARM-BIO-1,"['DUB', 'BRO', 'JOY', 'RAD']",ARM-1_BIO-1,"['ARM-DUB-1', 'ARM-BRO-1', 'BIO-JOY-1', 'BIO-RAD-1']","['ARM-DUB', 'ARM-BRO', 'BIO-JOY', 'BIO-RAD']","['DUB-1', 'BRO-7', 'JOY-1', 'RAD-1']",0,outer
ONO-TAT,9,-88.90182941,-66.76327302,-74.08673237,-57.91414741,-62.98485202,-63.50000837,ONO_TAT,ONO-TAT-9,"['KIT', 'SIR', 'COP', 'USE']",ONO-9_TAT-9,"['KIT-ONO-9', 'ONO-SIR-9', 'COP-TAT-9', 'SIR-TAT-9', 'TAT-USE-9']","['KIT-ONO', 'ONO-SIR', 'COP-TAT', 'SIR-TAT', 'TAT-USE']","['KIT-9', 'SIR-9', 'COP-9', 'SIR-9', 'USE-9']",1,in_to_out
CUP-SIR,4,-102.1497724,-36.93601502,-81.99597937,-85.17058541,1.689936983,-56.48926237,CUP_SIR,CUP-SIR-4,"['GYM', 'AGE', 'ONO', 'TAT', 'FLU', 'HUG']",CUP-4_SIR-9,"['CUP-GYM-4', 'AGE-CUP-9', 'ONO-SIR-9', 'SIR-TAT-9', 'FLU-SIR-4', 'HUG-SIR-4']","['CUP-GYM', 'AGE-CUP', 'ONO-SIR', 'SIR-TAT', 'FLU-SIR', 'HUG-SIR']","['GYM-4', 'AGE-9', 'ONO-9', 'TAT-9', 'FLU-4', 'HUG-4']",0,inner
FOR-RUG,10,-19.93212741,-159.398511,-11.69254437,-1.859306406,-146.611042,5.949316628,FOR_RUG,FOR-RUG-10,"['EGG', 'OAK', 'HIP', 'ALL', 'SAD']",FOR-10_RUG-10,"['EGG-FOR-10', 'FOR-OAK-10', 'FOR-HIP-10', 'ALL-RUG-10', 'RUG-SAD-10']","['EGG-FOR', 'FOR-OAK', 'FOR-HIP', 'ALL-RUG', 'RUG-SAD']","['EGG-10', 'OAK-10', 'HIP-10', 'ALL-10', 'SAD-10']",0,in_to_out
KEG-LUG,11_8,83.77172959,-61.85164402,-8.809875372,89.76299359,-35.23578102,10.55548263,KEG_LUG,KEG-LUG-11_KEG-LUG-8,"['COW', 'ODD', 'WAS', 'JAR', 'WHY', 'IVY']",KEG-11_LUG-11_KEG-8_LUG-8,"['COW-KEG-11', 'KEG-ODD-11', 'KEG-WAS-11', 'JAR-LUG-8', 'LUG-WHY-8', 'IVY-LUG-7']","['COW-KEG', 'KEG-ODD', 'KEG-WAS', 'JAR-LUG', 'LUG-WHY', 'IVY-LUG']","['COW-11', 'ODD-11', 'WAS-11', 'JAR-8', 'WHY-8', 'IVY-7']",0,in_to_out
NAN-PLY,6,-56.65210441,24.70875698,41.61903863,-25.05522041,53.31458298,49.84175063,NAN_PLY,NAN-PLY-6,"['HAM', 'ZZZ', 'FUN', 'JOB']",NAN-6_PLY-6,"['HAM-NAN-6', 'NAN-ZZZ-6', 'FUN-PLY-5', 'JOB-PLY-5']","['HAM-NAN', 'NAN-ZZZ', 'FUN-PLY', 'JOB-PLY']","['HAM-6', 'ZZZ-6', 'FUN-5', 'JOB-5']",0,inner
BED-SAY,4,-108.8266474,-6.208093017,-12.62538737,-96.50953441,31.44797198,-6.289134372,BED_SAY,BED-SAY-4,"['CHI', 'MAD', 'GIN', 'ICE']",BED-4_SAY-4,"['BED-MAD-12', 'BED-CHI-9', 'GIN-SAY-4', 'ICE-SAY-4']","['BED-CHI', 'BED-MAD', 'GIN-SAY', 'ICE-SAY']","['MAD-12', 'CHI-9', 'GIN-4', 'ICE-4']",0,in_to_out
LUG-WHY,8,89.76299359,-61.09995302,-20.31834037,93.63453159,-35.23578102,-8.809875372,LUG_WHY,LUG-WHY-8,"['JAR', 'KEG', 'IVY', 'PAY']",LUG-8_WHY-8,"['KEG-LUG-11', 'JAR-LUG-8', 'KEG-LUG-8', 'IVY-LUG-7', 'PAY-WHY-8']","['JAR-LUG', 'KEG-LUG', 'IVY-LUG', 'PAY-WHY']","['KEG-11', 'JAR-8', 'KEG-8', 'IVY-7', 'PAY-8']",0,in_to_out
FRO-WHO,1,56.10229159,92.49394598,-84.02869737,83.11559959,110.670883,-76.93202537,FRO_WHO,FRO-WHO-1,"['GUN', 'ASK', 'OFF', 'NIX']",FRO-1_WHO-1,"['FRO-GUN-1', 'ASK-FRO-2', 'FRO-OFF-1', 'GUN-WHO-1', 'NIX-WHO-1', 'OFF-WHO-2']","['FRO-GUN', 'ASK-FRO', 'FRO-OFF', 'GUN-WHO', 'NIX-WHO', 'OFF-WHO']","['GUN-1', 'ASK-2', 'OFF-2', 'GUN-1', 'NIX-1', 'OFF-2']",0,in_to_out
DRY-FLY,5,-82.18924841,94.36766498,1.048107628,-56.95802341,99.52146798,25.78648963,DRY_FLY,DRY-FLY-5,"['OIL', 'VOW', 'SHY', 'AGO', 'ALA']",DRY-5_FLY-5,"['DRY-OIL-5', 'DRY-VOW-5', 'DRY-SHY-5', 'AGO-FLY-3', 'ALA-FLY-3']","['DRY-OIL', 'DRY-VOW', 'DRY-SHY', 'AGO-FLY', 'ALA-FLY']","['OIL-5', 'VOW-5', 'SHY-5', 'AGO-3', 'ALA-3']",0,outer
AHI-ERA,7,17.26735359,17.24063198,60.56250663,39.02183059,34.45504998,64.71688063,AHI_ERA,AHI-ERA-7,"['YES', 'JUG', 'NIL']",AHI-7_ERA-7,"['AHI-YES-7', 'AHI-JUG-7', 'ERA-YES-7', 'ERA-NIL-7']","['AHI-YES', 'AHI-JUG', 'ERA-YES', 'ERA-NIL']","['YES-7', 'JUG-6', 'YES-7', 'NIL-7']",0,in_to_out
REF-RUM,5,-28.63881841,97.75430098,-26.66302937,-19.97606541,133.05074,25.92900463,REF_RUM,REF-RUM-5,"['FUN', 'NAY', 'SIP', 'PIE']",REF-5_RUM-5,"['FUN-REF-5', 'NAY-REF-5', 'RUM-SIP-3', 'PIE-RUM-1']","['FUN-REF', 'NAY-REF', 'RUM-SIP', 'PIE-RUM']","['FUN-5', 'NAY-5', 'SIP-3', 'PIE-1']",0,inner
FOR-HIP,10,-32.92354741,-159.398511,-17.57409037,-1.859306406,-153.773805,-11.69254437,FOR_HIP,FOR-HIP-10,"['EGG', 'OAK', 'RUG', 'SAD', 'NEW']",FOR-10_HIP-10,"['EGG-FOR-10', 'FOR-OAK-10', 'FOR-RUG-10', 'HIP-SAD-10', 'HIP-NEW-10']","['EGG-FOR', 'FOR-OAK', 'FOR-RUG', 'HIP-SAD', 'HIP-NEW']","['EGG-10', 'OAK-10', 'RUG-10', 'SAD-10', 'NEW-10']",0,outer
JOB-NAY,5,-14.06673741,74.53298798,50.76425863,3.845794594,88.98864298,59.56868863,JOB_NAY,JOB-NAY-5,"['ADO', 'JUG', 'PLY', 'FUN', 'REF']",JOB-5_NAY-5,"['ADO-JOB-5', 'JOB-JUG-5', 'JOB-PLY-5', 'FUN-NAY-5', 'NAY-REF-5']","['ADO-JOB', 'JOB-JUG', 'JOB-PLY', 'FUN-NAY', 'NAY-REF']","['ADO-5', 'JUG-5', 'PLY-5', 'FUN-5', 'REF-5']",0,outer
HOT-PRO,13,-20.54790941,-114.716143,50.09094763,4.710215594,-98.76846102,58.92129363,HOT_PRO,HOT-PRO-13,"['JAM', 'OLD', 'GOO', 'ALL']",HOT-13_PRO-13,"['HOT-JAM-13', 'HOT-OLD-13', 'GOO-PRO-13', 'ALL-PRO-10']","['HOT-JAM', 'HOT-OLD', 'GOO-PRO', 'ALL-PRO']","['JAM-13', 'OLD-13', 'GOO-13', 'ALL-10']",0,outer
EGO-OAR,3,-102.5536564,74.90171698,-80.80211637,-99.14678941,87.41918798,-42.43610337,EGO_OAR,EGO-OAR-3,"['AIM', 'LID', 'AGO', 'TAX', 'ZIG']",EGO-3_OAR-3,"['AIM-EGO-3', 'EGO-LID-3', 'AGO-OAR-3', 'OAR-TAX-3', 'OAR-ZIG-3']","['AIM-EGO', 'EGO-LID', 'AGO-OAR', 'OAR-TAX', 'OAR-ZIG']","['AIM-3', 'LID-3', 'AGO-3', 'TAX-3', 'ZIG-4']",0,outer
AMP-ROB,10,41.82992959,-142.516761,-45.29832237,51.99566359,-118.984127,-24.93582837,AMP_ROB,AMP-ROB-10,"['SEX', 'YAY', 'CAB', 'GEL', 'OAK']",AMP-10_ROB-10,"['AMP-SEX-10', 'AMP-CAB-10', 'AMP-SEX-8', 'AMP-YAY-8', 'GEL-ROB-10', 'OAK-ROB-10', 'ROB-SEX-10']","['AMP-SEX', 'AMP-YAY', 'AMP-CAB', 'GEL-ROB', 'OAK-ROB', 'ROB-SEX']","['SEX-10', 'CAB-10', 'SEX-8', 'YAY-8', 'GEL-10', 'OAK-10', 'SEX-10']",0,outer
ALL-PRO,10,-21.26114741,-138.6957,32.20581763,-20.54790941,-114.716143,50.09094763,ALL_PRO,ALL-PRO-10,"['EGG', 'RUG', 'PIG', 'GOO', 'HOT']",ALL-10_PRO-13,"['ALL-EGG-10', 'ALL-RUG-10', 'ALL-PIG-10', 'GOO-PRO-13', 'HOT-PRO-13']","['ALL-EGG', 'ALL-RUG', 'ALL-PIG', 'GOO-PRO', 'HOT-PRO']","['EGG-10', 'RUG-10', 'PIG-10', 'GOO-13', 'HOT-13']",0,outer
KEY-NOR,12_9,-76.30655541,-117.391416,2.006007628,-69.18783341,-91.25010502,11.78622063,KEY_NOR,KEY-NOR-12_KEY-NOR-9,"['WIG', 'FIG', 'GOO', 'WOW', 'ART']",KEY-12_NOR-12_KEY-9_NOR-9,"['FIG-KEY-12', 'GOO-KEY-12', 'KEY-WIG-9', 'ART-NOR-12', 'NOR-WIG-9', 'NOR-WOW-9']","['KEY-WIG', 'FIG-KEY', 'GOO-KEY', 'NOR-WIG', 'NOR-WOW', 'ART-NOR']","['FIG-12', 'GOO-12', 'WIG-9', 'ART-12', 'WIG-9', 'WOW-9']",0,in_to_out
OAR-TAX,3,-102.5536564,74.10019898,-42.43610337,-95.65655241,87.41918798,-15.13246137,OAR_TAX,OAR-TAX-3,"['AGO', 'EGO', 'ZIG', 'GIN', 'WIZ', 'VOW']",OAR-3_TAX-3,"['AGO-OAR-3', 'EGO-OAR-3', 'OAR-ZIG-3', 'GIN-TAX-4', 'TAX-WIZ-4', 'TAX-VOW-4']","['AGO-OAR', 'EGO-OAR', 'OAR-ZIG', 'GIN-TAX', 'TAX-WIZ', 'TAX-VOW']","['AGO-3', 'EGO-3', 'ZIG-4', 'GIN-4', 'WIZ-4', 'VOW-6']",0,in_to_out
FAN-ZZZ,6,-79.23398341,42.81055598,41.84575163,-53.57925541,51.12708598,53.57610463,FAN_ZZZ,FAN-ZZZ-6,"['VOW', 'MOP', 'FUN', 'HAM', 'NAN', 'WIZ']",FAN-6_ZZZ-6,"['FAN-VOW-6', 'FAN-MOP-6', 'FAN-FUN-6', 'HAM-ZZZ-6', 'NAN-ZZZ-6', 'WIZ-ZZZ-4']","['FAN-VOW', 'FAN-MOP', 'FAN-FUN', 'HAM-ZZZ', 'NAN-ZZZ', 'WIZ-ZZZ']","['VOW-6', 'MOP-6', 'FUN-5', 'HAM-6', 'NAN-6', 'WIZ-4']",0,outer
BRO-HIT,7,82.03459059,65.50574698,4.395899628,96.86061759,72.08309498,23.31367063,BRO_HIT,BRO-HIT-7,"['ACE', 'EON', 'ARM', 'DIG', 'SUN']",BRO-7_HIT-7,"['ACE-BRO-7', 'BRO-EON-7', 'ARM-BRO-1', 'DIG-HIT-2', 'HIT-SUN-2', 'HIT-SUN-7']","['ACE-BRO', 'BRO-EON', 'ARM-BRO', 'DIG-HIT', 'HIT-SUN']","['ACE-7', 'EON-7', 'ARM-1', 'DIG-2', 'SUN-2', 'SUN-7']",0,outer
BAM-YAY,8,52.54010159,-78.35575402,-83.34339637,73.08419059,-39.61716802,-52.84782737,BAM_YAY,BAM-YAY-8,"['HAY', 'ETA', 'WIN', 'CIS', 'AMP', 'SAW', 'CAB']",BAM-8_YAY-8,"['BAM-HAY-8', 'BAM-ETA-8', 'BAM-WIN-8', 'BAM-CIS-8', 'AMP-YAY-8', 'HAY-YAY-8', 'SAW-YAY-8', 'CAB-YAY-10']","['BAM-HAY', 'BAM-ETA', 'BAM-WIN', 'BAM-CIS', 'AMP-YAY', 'HAY-YAY', 'SAW-YAY', 'CAB-YAY']","['HAY-8', 'ETA-8', 'WIN-8', 'CIS-2', 'AMP-8', 'HAY-8', 'SAW-8', 'CAB-10']",1,inner
SIP-WAX,3,-61.03240041,113.301845,-94.98505137,-28.66803741,143.011165,-69.18081237,SIP_WAX,SIP-WAX-3,"['HEX', 'MAY', 'RUM', 'AIM', 'GUT', 'LID']",SIP-3_WAX-3,"['HEX-SIP-3', 'MAY-SIP-3', 'RUM-SIP-3', 'AIM-WAX-3', 'GUT-WAX-3', 'HEX-WAX-3', 'LID-WAX-3']","['HEX-SIP', 'MAY-SIP', 'RUM-SIP', 'AIM-WAX', 'GUT-WAX', 'HEX-WAX', 'LID-WAX']","['HEX-3', 'MAY-3', 'RUM-3', 'AIM-3', 'GUT-3', 'HEX-3', 'LID-3']",1,inner
CAB-YAY,10,25.94835359,-122.829441,-52.84782737,52.54010159,-78.35575402,-37.65312837,CAB_YAY,CAB-YAY-10,"['AMP', 'OAK', 'GET', 'BAM', 'HAY', 'SAW']",CAB-10_YAY-8,"['AMP-CAB-10', 'CAB-OAK-10', 'CAB-GET-10', 'AMP-YAY-8', 'BAM-YAY-8', 'HAY-YAY-8', 'SAW-YAY-8']","['AMP-CAB', 'CAB-OAK', 'CAB-GET', 'AMP-YAY', 'BAM-YAY', 'HAY-YAY', 'SAW-YAY']","['AMP-10', 'OAK-10', 'GET-10', 'AMP-8', 'BAM-8', 'HAY-8', 'SAW-8']",1,inner
EVE-IRE,14,30.91119559,-41.28148002,68.58317463,36.45626059,-3.166204017,69.58921863,EVE_IRE,EVE-IRE-14,"['LAW', 'OLD', 'LIE', 'MAC', 'GIG', 'RIB']",EVE-14_IRE-14,"['EVE-LAW-14', 'EVE-OLD-14', 'EVE-LIE-14', 'GIG-IRE-14', 'IRE-RIB-14', 'IRE-MAC-7']","['EVE-LAW', 'EVE-OLD', 'EVE-LIE', 'IRE-MAC', 'GIG-IRE', 'IRE-RIB']","['LAW-14', 'OLD-14', 'LIE-14', 'GIG-14', 'RIB-14', 'MAC-7']",0,outer
ASH-LAM,12,-70.85630941,-46.33818502,49.93942863,-49.51198841,-36.11951702,61.93299363,ASH_LAM,ASH-LAM-12,"['ART', 'LAB', 'TAU']",ASH-12_LAM-12,"['ART-ASH-12', 'LAB-LAM-12', 'LAM-TAU-12']","['ART-ASH', 'LAB-LAM', 'LAM-TAU']","['ART-12', 'LAB-12', 'TAU-6']",0,outer
HEX-WAX,3,-61.03240041,113.301845,-94.98505137,-57.82588741,138.550331,-73.40293337,HEX_WAX,HEX-WAX-3,"['GUT', 'SIP', 'MAY', 'AIM', 'LID']",HEX-3_WAX-3,"['GUT-HEX-3', 'HEX-SIP-3', 'HEX-MAY-3', 'AIM-WAX-3', 'GUT-WAX-3', 'LID-WAX-3', 'SIP-WAX-3']","['GUT-HEX', 'HEX-SIP', 'HEX-MAY', 'AIM-WAX', 'GUT-WAX', 'LID-WAX', 'SIP-WAX']","['GUT-3', 'SIP-3', 'MAY-3', 'AIM-3', 'GUT-3', 'LID-3', 'SIP-3']",0,in_to_out
EON-POP,7,62.85992059,20.84592298,39.43647463,80.11344359,51.31187898,48.11208163,EON_POP,EON-POP-7,"['BRO', 'WET', 'NIL', 'ACE', 'EYE', 'MAC']",EON-7_POP-7,"['BRO-EON-7', 'EON-WET-7', 'EON-NIL-7', 'ACE-POP-7', 'EYE-POP-7', 'MAC-POP-7']","['BRO-EON', 'EON-WET', 'EON-NIL', 'ACE-POP', 'EYE-POP', 'MAC-POP']","['BRO-7', 'WET-7', 'NIL-7', 'ACE-7', 'EYE-7', 'MAC-7']",0,outer
EON-WET,7,55.73786259,51.31187898,30.98683663,62.85992059,71.53245898,48.11208163,EON_WET,EON-WET-7,"['BRO', 'POP', 'NIL', 'ELF']",EON-7_WET-7,"['BRO-EON-7', 'EON-POP-7', 'EON-NIL-7', 'ELF-WET-1']","['BRO-EON', 'EON-POP', 'EON-NIL', 'ELF-WET']","['BRO-7', 'POP-7', 'NIL-7', 'ELF-1']",0,in_to_out
EYE-GAS,7,97.34155959,-13.78822502,8.027349628,98.01878059,14.98342398,16.20123563,EYE_GAS,EYE-GAS-7,"['SUN', 'POP', 'FIX', 'ODD', 'TUX']",EYE-7_GAS-11,"['EYE-SUN-7', 'EYE-POP-7', 'FIX-GAS-11', 'GAS-ODD-11', 'GAS-TUX-11']","['EYE-SUN', 'EYE-POP', 'FIX-GAS', 'GAS-ODD', 'GAS-TUX']","['SUN-7', 'POP-7', 'FIX-11', 'ODD-11', 'TUX-8']",0,outer
